secid,n_obs,n_days,date_min,date_max,zero_share,abs_q99,abs_max,ann_vol,es_975,hill_alpha,period_days,coverage,passes_basic,prefix_preferred,selected,period,market
RU000A10BSQ4,234,234,2025-06-16,2026-05-15,0.5769230769230769,0.13147360435009733,0.235331136506095,0.6019175631221241,0.13674075799943533,,2119,0.11042944785276074,False,True,False,baseline_2018,bonds
RU000A10BT00,232,232,2025-06-18,2026-05-15,0.0,0.19200327897826974,0.500768080717215,0.7981348431924324,0.2559187783153885,0.7898396967184037,2119,0.10948560641812176,False,True,False,baseline_2018,bonds
RU000A10BT34,232,232,2025-06-18,2026-05-15,0.0,0.018388540242393395,0.0324197374069494,0.08272536783865067,0.014903521249940507,1.8199612403789966,2119,0.10948560641812176,False,True,False,baseline_2018,bonds
RU000A10BTA6,231,231,2025-06-19,2026-05-15,0.0,0.008795896410076264,0.0118902278830705,0.04818267793803663,0.007122738248765273,2.65888948116015,2119,0.10901368570080226,False,True,False,baseline_2018,bonds
RU000A10BTC2,231,231,2025-06-19,2026-05-15,0.0,0.014870273948283145,0.0256394711487542,0.06267574246641094,0.011131709391478393,2.034647339248805,2119,0.10901368570080226,False,True,False,baseline_2018,bonds
RU000A10BTJ7,230,230,2025-06-20,2026-05-15,0.0,0.005469438663240904,0.00685913742933571,0.033766690933627344,0.004085866595309598,6.240656911682243,2119,0.10854176498348278,False,True,False,baseline_2018,bonds
RU000A10BTQ2,230,230,2025-06-20,2026-05-15,0.0,0.007288130660970527,0.00952162850387785,0.03429369206457411,0.00480811160477074,2.397567456483575,2119,0.10854176498348278,False,True,False,baseline_2018,bonds
RU000A10BTT6,230,230,2025-06-20,2026-05-15,0.0,0.011825247710224248,0.0139493906896644,0.06446850809454063,0.011072315393746895,2.154385649914944,2119,0.10854176498348278,False,True,False,baseline_2018,bonds
RU000A10BTU4,230,230,2025-06-20,2026-05-15,0.0,0.39314308035170004,0.410603678722715,1.3693714890634288,0.38939298892085167,,2119,0.10854176498348278,False,True,False,baseline_2018,bonds
RU000A10BU07,229,229,2025-06-23,2026-05-15,0.0,0.5771031011335512,0.59068270312419,1.9352568294669266,0.5753343304096299,,2119,0.10806984426616328,False,True,False,baseline_2018,bonds
RU000A10BU23,229,229,2025-06-23,2026-05-15,0.0,0.06300900440715447,0.0765685894847674,0.22764376475337636,0.06345696726239071,1.1093999837275312,2119,0.10806984426616328,False,True,False,baseline_2018,bonds
RU000A10BU31,229,229,2025-06-23,2026-05-15,0.004366812227074236,0.009482779100610069,0.0101134553486701,0.05308037777585291,0.007262873010049595,3.5280223833969817,2119,0.10806984426616328,False,True,False,baseline_2018,bonds
RU000A10BUM9,227,227,2025-06-25,2026-05-15,0.0,0.01934491599225383,0.0294474401905085,0.10245887886243607,0.016133349675401216,3.391589164249524,2119,0.1071260028315243,False,True,False,baseline_2018,bonds
RU000A10BUN7,227,227,2025-06-25,2026-05-15,0.0,0.02497895138145294,0.0290432017711483,0.09947244611230861,0.023612721189243017,2.7125860771970007,2119,0.1071260028315243,False,True,False,baseline_2018,bonds
RU000A10BV22,227,227,2025-06-25,2026-05-15,0.0,0.012296309563966273,0.0147995060358701,0.05932104511269234,0.00924804221287468,3.9953744085199006,2119,0.1071260028315243,False,True,False,baseline_2018,bonds
RU000A10BV55,227,227,2025-06-25,2026-05-15,0.0,0.37748616555475173,0.393529108019626,1.278505814498982,0.3762569654349807,,2119,0.1071260028315243,False,True,False,baseline_2018,bonds
RU000A10BV89,227,227,2025-06-25,2026-05-15,0.0,0.03173268866427272,0.0789100588315387,0.17681234101509402,0.037824638250863137,1.612091520303295,2119,0.1071260028315243,False,True,False,baseline_2018,bonds
RU000A1038U8,225,225,2025-06-27,2026-05-15,0.0,0.027833495289380478,0.0373550466639898,0.07352884316922705,0.009578893380312608,,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10A3W1,225,225,2025-06-27,2026-05-15,0.0,0.0025564830612972976,0.0637218141327715,0.0847471590379979,0.007652760462149221,,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10BUK3,225,225,2025-06-27,2026-05-15,0.0,0.01477711107762502,0.0361629788486034,0.0774223894671383,0.0115192555692038,3.132424260249913,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10BVS4,225,225,2025-06-27,2026-05-15,0.0,0.007458154447390391,0.0087411683451115,0.03008679675750421,0.0075000332736046916,,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10BVW6,225,225,2025-06-27,2026-05-15,0.0,0.1910913282904356,0.329742160834092,0.617982143147911,0.1552423514065484,1.0267321174245327,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10AZ78,225,225,2025-06-27,2026-05-15,0.8088888888888889,0.16700759651467814,0.197268502636509,0.5873380114257606,0.14238564668236453,,2119,0.10618216139688533,False,True,False,baseline_2018,bonds
RU000A10BW39,224,224,2025-06-30,2026-05-15,0.0,0.013667077282060349,0.0167156575828727,0.06635299638617242,0.009955811516311351,2.9255717581345815,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BW96,224,224,2025-06-30,2026-05-15,0.0,0.033705001953891214,0.0822291926848059,0.159095469422778,0.037903937855730714,1.5384017738364506,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BW62,224,224,2025-06-30,2026-05-15,0.004464285714285714,0.005357285137289772,0.00614697680783537,0.02772256240386932,0.0026653323459231836,5.689848192629312,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BW88,224,224,2025-06-30,2026-05-15,0.004464285714285714,0.01111096360258267,0.0121560789384971,0.058573662258332944,0.007967052047408203,3.876757577607765,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BWC6,224,224,2025-06-30,2026-05-15,0.004464285714285714,0.012125959958289276,0.0172177958411296,0.05152464554412561,0.007564386446966768,2.7757103080529824,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BW70,224,224,2025-06-30,2026-05-15,0.03125,0.00959645422736107,0.0102859638287547,0.04526731845195705,0.0053630035598176765,2.9830951002818034,2119,0.10571024067956583,False,True,False,baseline_2018,bonds
RU000A10BQR6,223,223,2025-07-01,2026-05-15,0.0,0.0763081952644441,0.0867020034724582,0.23503640632390016,0.07697159302167263,0.5008187094239669,2119,0.10523831996224635,False,True,False,baseline_2018,bonds
RU000A10BWN3,223,223,2025-07-01,2026-05-15,0.0,0.012826484374272088,0.0171739679643301,0.06347330504598257,0.010700461490347151,2.328218717792875,2119,0.10523831996224635,False,True,False,baseline_2018,bonds
RU000A10BQK1,222,222,2025-07-02,2026-05-15,0.0,0.07041364221130322,0.0806383161241592,0.22901637492600846,0.06913019647268294,1.9388897144411934,2119,0.10476639924492685,False,True,False,baseline_2018,bonds
RU000A10BXQ4,222,222,2025-07-02,2026-05-15,0.0,0.02167794762546852,0.0364948800748704,0.11049430502701345,0.021452114420926083,4.120071870101435,2119,0.10476639924492685,False,True,False,baseline_2018,bonds
RU000A10BXV4,222,222,2025-07-02,2026-05-15,0.0,0.03915419627825952,0.0493367677364123,0.13450964416808572,0.029513274130051285,1.6480695175625046,2119,0.10476639924492685,False,True,False,baseline_2018,bonds
RU000A10BY03,222,222,2025-07-02,2026-05-15,0.0,0.05969759946383137,0.0668858426365201,0.2199576116872429,0.059138169068144814,0.7643376104159266,2119,0.10476639924492685,False,True,False,baseline_2018,bonds
RU000A10BY52,222,222,2025-07-02,2026-05-15,0.0,0.05178900184847943,0.0806236866528176,0.19344899534369828,0.0421026900529479,1.733877017059379,2119,0.10476639924492685,False,True,False,baseline_2018,bonds
RU000A10BY45,221,221,2025-07-03,2026-05-15,0.0,0.012374390737796642,0.0163490358817212,0.07269104616633192,0.010773412787936884,3.565419490776902,2119,0.10429447852760736,False,True,False,baseline_2018,bonds
RU000A10BY94,221,221,2025-07-03,2026-05-15,0.0,0.01213439460324089,0.0139224232617116,0.0621826256811748,0.010909873857625018,2.383933245298471,2119,0.10429447852760736,False,True,False,baseline_2018,bonds
RU000A10BR51,221,221,2025-07-03,2026-05-15,0.8461538461538461,0.3074527905895202,0.346998442276076,0.8113943670182728,0.1512883695642745,,2119,0.10429447852760736,False,True,False,baseline_2018,bonds
RU000A10BXW2,221,221,2025-07-03,2026-05-15,0.9004524886877828,0.03622559014558735,0.0463454702254439,0.09246965060152182,0.00015322290106574532,,2119,0.10429447852760736,False,True,False,baseline_2018,bonds
RU000A10BYR0,220,220,2025-07-04,2026-05-15,0.0,0.01580174924519186,0.0334467480298134,0.0981023574427909,0.016381284016992168,2.387772979829303,2119,0.10382255781028787,False,True,False,baseline_2018,bonds
SU26250RMFS9,220,220,2025-07-04,2026-05-15,0.0,0.014471506127933373,0.0181839518512118,0.06851643893983941,0.009107968536879793,3.4197736190705705,2119,0.10382255781028787,False,True,False,baseline_2018,bonds
RU000A10BYZ3,219,219,2025-07-07,2026-05-15,0.0,0.011960237364362303,0.0144693977080433,0.058627957788390014,0.00942458009200197,2.7941630759595655,2119,0.10335063709296838,False,True,False,baseline_2018,bonds
RU000A10BVY2,218,218,2025-07-08,2026-05-15,0.0,0.01703331178811975,0.0182322648622905,0.10637185357126809,0.016587520935904265,,2119,0.1028787163756489,False,True,False,baseline_2018,bonds
RU000A10BWA0,218,218,2025-07-08,2026-05-15,0.0,0.017046156294972314,0.0205079722628431,0.0784452559215349,0.01582049814604933,,2119,0.1028787163756489,False,True,False,baseline_2018,bonds
RU000A10BZT3,217,217,2025-07-09,2026-05-15,0.004608294930875576,0.009145291679731112,0.0124310392715228,0.04338879842439241,0.005884456826499305,3.1375221908083866,2119,0.1024067956583294,False,True,False,baseline_2018,bonds
RU000A10C0X3,216,216,2025-07-10,2026-05-15,0.0,0.06969381943841603,0.0834748406531754,0.2632028067030164,0.0716990687874457,0.9489281008743728,2119,0.1019348749410099,False,True,False,baseline_2018,bonds
SU26249RMFS1,215,215,2025-07-11,2026-05-15,0.0,0.011251278486083253,0.0136524222665858,0.060806185332784424,0.009843462387229012,3.0365919625932727,2119,0.10146295422369042,False,True,False,baseline_2018,bonds
RU000A10BAN9,214,214,2025-07-14,2026-05-15,0.8691588785046729,0.14942664627176255,0.231983641602384,0.4777784261631882,0.08791803650990744,,2119,0.10099103350637093,False,True,False,baseline_2018,bonds
RU000A10C2E9,213,213,2025-07-15,2026-05-15,0.0,0.01303071499635146,0.0159250321135389,0.06413174527195922,0.00992743652323172,3.484971878742993,2119,0.10051911278905144,False,True,False,baseline_2018,bonds
RU000A10AX13,213,213,2025-07-15,2026-05-15,0.7276995305164319,0.0517059356445933,0.27362540967061,0.4516747048684185,0.07938455168311127,,2119,0.10051911278905144,False,True,False,baseline_2018,bonds
RU000A10C2L4,212,212,2025-07-16,2026-05-15,0.0,0.009692566235129483,0.0109585058162671,0.053264171092032395,0.008053464603224952,3.4357243148263494,2119,0.10004719207173195,False,True,False,baseline_2018,bonds
RU000A10C2R1,212,212,2025-07-16,2026-05-15,0.0,0.07628062373231999,0.201077877511858,0.3619391428601288,0.08715904316340976,1.4452282845623374,2119,0.10004719207173195,False,True,False,baseline_2018,bonds
RU000A10C329,212,212,2025-07-16,2026-05-15,0.0,0.0061282322590530515,0.00646941041871045,0.02488154178341583,0.0024160257255640516,5.307759005125309,2119,0.10004719207173195,False,True,False,baseline_2018,bonds
RU000A10BVT2,210,210,2025-07-18,2026-05-15,0.0,0.029319728749872202,0.0333961192536734,0.1021186784261654,0.023665290869067396,,2119,0.09910335063709297,False,True,False,baseline_2018,bonds
RU000A10C3B3,210,210,2025-07-18,2026-05-15,0.0,0.012276157304110828,0.0127055623282352,0.06926687436427868,0.01025979319558537,3.008123261109564,2119,0.09910335063709297,False,True,False,baseline_2018,bonds
RU000A10BA76,210,210,2025-07-18,2026-05-15,0.49047619047619045,0.08532057457859367,0.0951083856536707,0.23481122387983586,0.05108911509459103,1.3513929695563907,2119,0.09910335063709297,False,True,False,baseline_2018,bonds
RU000A10C3M0,209,209,2025-07-21,2026-05-15,0.0,0.7757128086702084,0.849066364908899,1.6294292028688533,0.4244043902697938,,2119,0.09863142991977347,False,True,False,baseline_2018,bonds
RU000A10C3N8,209,209,2025-07-21,2026-05-15,0.0,0.022962100203154798,0.0521356301330309,0.08976360661795502,0.017919550397371583,1.633169107862043,2119,0.09863142991977347,False,True,False,baseline_2018,bonds
RU000A10C3P3,209,209,2025-07-21,2026-05-15,0.004784688995215311,0.03997528190867519,0.0435046287347119,0.15641434397646145,0.03303883158361815,1.8907610790149574,2119,0.09863142991977347,False,True,False,baseline_2018,bonds
RU000A10BA50,209,209,2025-07-21,2026-05-15,0.8277511961722488,0.10985232093830627,0.261955129996512,0.47802845789093873,0.10083073873759008,,2119,0.09863142991977347,False,True,False,baseline_2018,bonds
RU000A10BZJ4,208,208,2025-07-22,2026-05-15,0.0,0.012862802373179907,0.0213041138207435,0.05967194621682369,0.01059611623754994,1.5777208695398905,2119,0.09815950920245399,False,True,False,baseline_2018,bonds
RU000A10C5B8,207,207,2025-07-23,2026-05-15,0.0,0.013051376519808608,0.01593068530748,0.07249467295257865,0.012081332161255967,2.573896118625924,2119,0.0976875884851345,False,True,False,baseline_2018,bonds
RU000A10C5J1,207,207,2025-07-23,2026-05-15,0.0,0.011747404693268394,0.0276664812961787,0.06324056235809412,0.008532793029224354,3.9681246517633983,2119,0.0976875884851345,False,True,False,baseline_2018,bonds
RU000A10C5K9,207,207,2025-07-23,2026-05-15,0.0,0.01535140903510204,0.018030089410492,0.07880081801964173,0.011596993762921344,2.1549392602682027,2119,0.0976875884851345,False,True,False,baseline_2018,bonds
RU000A10C5L7,207,207,2025-07-23,2026-05-15,0.0,0.009589951847812072,0.0103455018685653,0.0537661041137005,0.008456902530796005,2.153575681505546,2119,0.0976875884851345,False,True,False,baseline_2018,bonds
RU000A10C5F9,207,207,2025-07-23,2026-05-15,0.004830917874396135,0.006333529180853256,0.0066240422001455,0.030559799960392105,0.004119520807191922,3.045236478531789,2119,0.0976875884851345,False,True,False,baseline_2018,bonds
RU000A10C5P8,206,206,2025-07-24,2026-05-15,0.0,0.011352128947989292,0.0131032723698116,0.06148574646978743,0.009409273837168042,4.945408244421979,2119,0.09721566776781501,False,True,False,baseline_2018,bonds
RU000A10C5U8,206,206,2025-07-24,2026-05-15,0.0,0.008070542788814977,0.0113812543395107,0.0457205834643128,0.0072095585594625575,2.6351758666177307,2119,0.09721566776781501,False,True,False,baseline_2018,bonds
RU000A10C5T0,206,206,2025-07-24,2026-05-15,0.0048543689320388345,0.015730079071857687,0.0196522157215834,0.06848881284607095,0.010702131977399212,3.078285314133752,2119,0.09721566776781501,False,True,False,baseline_2018,bonds
RU000A10C618,205,205,2025-07-25,2026-05-15,0.0,0.008862334689657471,0.0102914495385837,0.04361859471712779,0.006954404675534806,1.7399230159062131,2119,0.09674374705049552,False,True,False,baseline_2018,bonds
RU000A10C626,205,205,2025-07-25,2026-05-15,0.0,0.03146358103439037,0.0357423975508356,0.08749864733346507,0.024076703491497157,1.2391494314825948,2119,0.09674374705049552,False,True,False,baseline_2018,bonds
RU000A10C634,205,205,2025-07-25,2026-05-15,0.0,0.016801319880642623,0.0187951661363008,0.07591593698523483,0.013982108011743355,1.7831809509138388,2119,0.09674374705049552,False,True,False,baseline_2018,bonds
RU000A109YM0,205,205,2025-07-25,2026-05-15,0.824390243902439,0.12924963267827216,0.152451958505156,0.4245092693246499,0.09151283772303205,,2119,0.09674374705049552,False,True,False,baseline_2018,bonds
RU000A10C6F7,204,204,2025-07-28,2026-05-15,0.0,0.006693474572567225,0.00779848875110787,0.038641764465185066,0.004907544847291241,3.478018533532291,2119,0.09627182633317603,False,True,False,baseline_2018,bonds
RU000A10C6L5,204,204,2025-07-28,2026-05-15,0.0,0.010284925796964363,0.010730488476334,0.0478559386654566,0.006612007925542527,3.098555699750571,2119,0.09627182633317603,False,True,False,baseline_2018,bonds
RU000A10C6M3,204,204,2025-07-28,2026-05-15,0.0,0.02043694425600917,0.0238711797238166,0.08409206975734443,0.01614706713879685,1.9520710387123028,2119,0.09627182633317603,False,True,False,baseline_2018,bonds
RU000A10C6P6,204,204,2025-07-28,2026-05-15,0.0,0.008500184586952321,0.0115272250664765,0.043512620084073104,0.005446240686767717,3.0631650892207527,2119,0.09627182633317603,False,True,False,baseline_2018,bonds
RU000A10C5Y0,203,203,2025-07-29,2026-05-15,0.0,0.0106344105943062,0.0137096950024592,0.0539387696557968,0.009703702468889524,1.7787227771014888,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C6U6,203,203,2025-07-29,2026-05-15,0.0,0.019541248252972904,0.0242016220348533,0.095509676166688,0.016831565142315114,2.3911888561443346,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C6W2,203,203,2025-07-29,2026-05-15,0.0,0.010100926725752699,0.0152768735113141,0.0511019915458416,0.006125275179221034,5.687743436313425,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C6Y8,203,203,2025-07-29,2026-05-15,0.0,0.013779156030045318,0.0173910630073368,0.0792858449554254,0.012137380965880703,3.186833942679482,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C6Z5,203,203,2025-07-29,2026-05-15,0.0,0.010508720634951294,0.0125689163334096,0.05753093491910145,0.008146412745155408,4.490019716031951,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C725,203,203,2025-07-29,2026-05-15,0.0049261083743842365,0.004162353808403386,0.0101273867209039,0.02501664870271851,0.003973599357793408,,2119,0.09579990561585654,False,True,False,baseline_2018,bonds
RU000A10C741,202,202,2025-07-30,2026-05-15,0.0,0.1070516117625693,0.158992677756669,0.2829470219262876,0.0571059468195081,1.1472160717962894,2119,0.09532798489853704,False,True,False,baseline_2018,bonds
RU000A10C758,202,202,2025-07-30,2026-05-15,0.0,0.040696265930528816,0.0670431475476711,0.1727482031391755,0.0346257310212615,1.5706866963627273,2119,0.09532798489853704,False,True,False,baseline_2018,bonds
RU000A10C6S0,202,202,2025-07-30,2026-05-15,0.009900990099009901,0.004320851103333387,0.00529070659789108,0.02129616484321809,0.0031511489290443136,1.5683107388451982,2119,0.09532798489853704,False,True,False,baseline_2018,bonds
RU000A10BPD8,202,202,2025-07-30,2026-05-15,0.7376237623762376,0.13552040989420128,0.24511943874669,0.5112996571068836,0.09988326719311187,,2119,0.09532798489853704,False,True,False,baseline_2018,bonds
RU000A10B5S3,202,202,2025-07-30,2026-05-15,0.8564356435643564,0.1096404416639629,0.356662087264225,0.5633011026337678,0.09737383368713036,,2119,0.09532798489853704,False,True,False,baseline_2018,bonds
RU000A10C7C2,201,201,2025-07-31,2026-05-15,0.0,0.0159557970016335,0.0425846047135147,0.08744644903022264,0.01599453456616543,2.4389907887253885,2119,0.09485606418121756,False,True,False,baseline_2018,bonds
RU000A10C873,200,200,2025-08-01,2026-05-15,0.0,0.013833615613563683,0.0173178102404688,0.07118132314498628,0.01285194307588226,2.180031910073927,2119,0.09438414346389806,False,True,False,baseline_2018,bonds
RU000A10C8A4,200,200,2025-08-01,2026-05-15,0.0,0.1026291510960582,0.107399189950636,0.3678113602423121,0.10322169346897761,,2119,0.09438414346389806,False,True,False,baseline_2018,bonds
RU000A10C8B2,200,200,2025-08-01,2026-05-15,0.0,0.2529211618456913,0.505830973594314,0.8858142984393358,0.31029755779726237,0.8972137586284809,2119,0.09438414346389806,False,True,False,baseline_2018,bonds
RU000A10C8C0,200,200,2025-08-01,2026-05-15,0.0,0.007540559125408608,0.0146364900202166,0.04021096188992195,0.005198193677865265,3.176865458443172,2119,0.09438414346389806,False,True,False,baseline_2018,bonds
RU000A102SM7,199,199,2021-02-26,2021-12-06,0.0,0.008560405936011324,0.0123029942998995,0.043679146365576925,0.00754034944874252,3.158124847172452,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
RU000A10C8H9,199,199,2025-08-04,2026-05-15,0.0,0.027667875586923567,0.0335805975946979,0.11205989374320911,0.0258552828027167,2.324402944869891,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
RU000A10C8K3,199,199,2025-08-04,2026-05-15,0.0,0.012015927705014993,0.0347413516999532,0.06934997084597175,0.013846702201084443,2.5029580765405943,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
RU000A10C8M9,199,199,2025-08-04,2026-05-15,0.0,0.011126866552997453,0.0180783012244462,0.05760641956179573,0.010008882643627514,2.45779686744065,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
RU000A10C8Q0,199,199,2025-08-04,2026-05-15,0.0,0.3743599905322561,0.406184713241214,1.3081273298235858,0.38121815854588553,,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
RU000A10C8T4,199,199,2025-08-04,2026-05-15,0.0,0.010315449600237033,0.0183500561536808,0.04917113557848363,0.009721709827753824,1.6904655462193943,2119,0.09391222274657858,False,True,False,baseline_2018,bonds
